"SongNumber","Title","ArtistName","AlbumName","ArtistLatitude","ArtistLongitude","ArtistLocation","Duration","Loudness","Hotness","Tempo","Year","KeySignature","KeySignatureConfidence","TimeSignature","TimeSignatureConfidence"
8221,"Zambele (1997 Digital Remaster)","Clara Nunes","Guerreira",,,,193.48853,-10.363,"nan",171.505,0,6,0.855,4,0.259
8222,"Jesus Is the Lord","Andrae Crouch","More Of The Best",34.26624,-118.4164,"Pacoima CA",352.86159,-11.714,"nan",85.989,0,10,0.335,4,1
8223,"World Comes Tumblin' Down","The Distillers","The Distillers",37.16793,-95.84502,"L.A 	California Estados Unidos ",188.21179,-5.008,0.6068163272,178.142,2000,7,1,4,0
8224,"Wake Up Call (Album Version)","The Prodigy","Always Outnumbered_ Never Outgunned",,,"Braintree Essex England",296.38485,-2.029,0.6733943357,115.236,0,10,0.347,4,1
8225,"LOVESICK - Obsession in ¾ Time","Philippe Sarde","Sister Mary Explains It All",48.88437,2.26934,"Neuilly-sur-Seine France",172.30322,-18.226,"nan",167.559,0,2,0.711,4,0.477
8226,"Loud & Clear (featuring Defari_ King T & Butch Cassidy)","Xzibit","Restless",,,"Los Angeles CA",213.78567,-6.065,0.4809342128,96.57,2000,10,0.3,4,0.987
8227,"L'Ardechoise Aux Cheveux Blanc","Alain Turban","Chanter L'Ardèche",,,,211.53914,-9.86,"nan",137.495,0,2,0.562,4,0.756
8228,"Pokrusa","Lili Ivanova","Illusion Called Love (Iljuzia narchena Lyubov)",,,,256.83546,-10.027,"nan",139.603,0,8,0.243,4,1
8229,"Freaxxx","brokeNCYDE","BC 13-EP",,,"ALBUCRAZY NEW MEXICO",214.9873,-11.588,0.6821129706,119.612,2008,1,0.66,4,0.432
8230,"Bro. Bill  (LP Version)","Cactus","Cactology ""The Cactus Collection",,,,310.64771,-9.013,0.6112146226,126.537,0,7,0.744,1,0
8231,"Writes Of Winter","Jimmy Page","Outrider",51.4855,-0.37196,"Heston Middlesex England",207.72526,-9.727,0.5742798771,81.982,1988,9,0.952,4,0
8232,"Pedazo De Idiota","Mercedes Castro","Yo Soy La De Sonora",,,,189.46567,-5.154,"nan",151.984,0,4,0.856,1,0.47
8233,"Don't Mess With the IRS","Dr. Elmo","Love Death & Taxes",37.77916,-122.42005,"California - SF",159.32036,-8.312,"nan",170.474,0,9,0.329,4,0.077
8234,"Two of a Kind_ Workin' on a Full House","Hushabye Baby","Hushaby Baby: Lullaby Renditions of Garth Brooks",,,,224.05179,-16.386,"nan",248.079,0,11,0.071,4,0
8235,"Brooklyn On A Saturday Night","Neil Diamond","Primitive",,,"Brooklyn NY",224.57424,-15.849,"nan",139.487,1984,0,0.956,4,0
8236,"Volvere","OV7","CD00",,,,164.33587,-6.231,0.4348380903,105.976,2000,4,0.077,4,1
8237,"Lost in Marrakesh with Entropik (Pathaan's Mirage Mix)","Ancient Astronauts","Put Em Up EP",,,"GERMANY",331.59791,-8.1,0,170.04,0,7,0.739,4,0.922
8238,"El Gato Confite","María Elena Walsh","Todos Cantamos Con Maria Elena",,,,164.54485,-13.827,0,107.288,0,4,0.481,3,0.74
8239,"Le Bug (Live 2005)","M","En Tête-A-Tête",,,"NY - New York City",259.83955,-6.699,0,119.992,0,11,0.614,4,0.996
8240,"Estimate","Slum Village","Fan-Tas-Tic Vol. 1",,,"Detroit MI",84.47955,-12.75,0.6114544336,93.352,1997,4,0.065,4,1
8241,"Alla Mot Alla","Kent","Palace & Main",,,"Eskilstuna Sweden",240.97914,-8.505,0.5194485815,143.908,0,3,0.751,4,0.863
8242,"Come Dance With Me","The Token","Doo-Wop Forever",40.65507,-73.94888,"Brooklyn NY",128.1824,-6.515,0.237578097,124.283,1994,10,0.695,4,0.408
8243,"Head Banger","EPMD","Def Jam 25_ Vol 16 - Lifer's Picks: 298 to 160 to 825",,,"allentown Pennsylvania USA",291.16036,-3.349,"nan",180.469,1992,9,0.193,4,0.82
8244,"The Lord's Prayer","Dario Marianelli","The Soloist",,,,192.86159,-17.27,"nan",90.845,2009,1,0.418,5,0.282
8245,"Strip The Soul (album version)","Porcupine Tree","In Absentia",,,,441.88689,-5.94,0.8634773737,154.24,2002,7,0.705,3,0.909
8246,"Te Quiero Mas","The Party Group","Party Fiesta_ Vol. 6",,,,255.4771,-17.608,"nan",86.666,0,0,0.813,5,0.61
8247,"Raw Power","Iggy And The Stooges","Metallic K.O.",42.32807,-83.7336,"Ann Arbor MI",347.53261,-8.502,"nan",165.81,1996,9,0.415,4,0.565
8248,"La Blessure","Eric Demarsan","Le Samouraï / Les Aventuriers",,,,107.7024,-18.352,"nan",82.491,0,7,0.483,4,1
8249,"Sangria (Nomadbrothers Remix feat. Rio)","Tania Maria","Electronic Summer In Corsica - Volume1",,,,233.7171,-10.503,"nan",124.021,0,0,0.621,4,0.977
8250,"Nuestras Sevillanas 1","Los Del Rio","Rio De Sevillanas",,,,202.29179,-8.235,"nan",60.025,0,7,0.274,1,0
8251,"I'm Chillin","Kurtis Blow","The Best Of Kurtis Blow",,,"Harlem New York NY",220.83873,-12.637,"nan",107.373,1990,7,0.613,4,0.113
8252,"One Moment With You","Jackie Wilson","Reet Petite",42.33168,-83.04792,"Detroit MI",182.49098,-12.007,0.3347065491,67.56,1993,11,0.023,7,0.721
8253,"Human Being","The New York Dolls","Too Much Too Soon",,,"New York NY",344.45016,-10.193,"nan",154.763,1974,4,0.232,1,0
8254,"Jumke","Sukshinder Shinda","The Way It Is",,,,303.882,-6.607,"nan",91.513,0,2,0.431,4,0.814
8255,"Good Morning Captain","The Black Crowes","Before the Frost... Until the Freeze",,,"Atlanta GA",202.91873,-12.024,0.5851164872,130.692,2009,7,0.661,1,0
8256,"Please Love Me","B.B. King","The Very Best Of The Early Years",,,"Memphis Tennessee",170.68363,-6.555,"nan",103.859,1956,3,0.269,1,0.373
8257,"Bside","Various Production","Tricycle EP",,,,239.90812,-16.775,"nan",151.992,2009,1,0.374,4,0
8258,"Ain't She Sweet","The Beatles / Tony Sheridan","Total 60s",53.40977,-2.97848,"Liverpool England",130.95138,-7.455,0.7455641703,159.437,1964,1,0.605,1,0
8259,"Words- Till the mornin' comes Mix","Liquid Spill","Words",51.16418,10.45415,"GERMANY",376.16281,-8.948,"nan",140.133,0,4,0.756,4,0
8260,"Immigrant Song (Album Version)","Led Zeppelin","Led Zeppelin III",,,"England",145.05751,-10.544,1,150.569,1970,11,0.717,3,1
8261,"Having A Little Talk With Jesus","Brenda Lee","The Gospel Side Of Brenda Lee",33.71197,-84.10599,"Lithonia GA",133.69424,-9.334,"nan",93.033,0,2,0.632,4,0.333
8262,"Reefer Head Woman","Aerosmith","Night In The Ruts",,,"Boston MA",241.8673,-12.328,0.5662267609,94.423,1979,9,0.994,3,1
8263,"Festival Of Holi","Brian Tyler","Partition",,,,128.54812,-13.85,"nan",122.653,2007,11,0.071,3,0.105
8264,"Coffee Blues","Mississippi John Hurt","Blues Routes Mississippi John Hurt",,,"Teoc MS",198.76526,-12.818,"nan",111.722,1966,1,0.082,5,1
8265,"No Love To Give (LP Version)","The Rascals","Collections",40.71455,-74.00712,"New York NY",168.56771,-15.529,0.3347065491,78.19,0,7,0.793,3,1
8266,"Twist Y Gritos (Twist & Shout)","Los Fabulosos Cadillacs","El Ritmo Mundial",-34.60852,-58.37354,"Buenos Aires.",151.92771,-4.468,0.4675749482,149.767,1988,0,0.8,1,0
8267,"The Power Of","Nora","Split - EP",,,"Morris Plains NJ",198.63465,-7.168,0,74.074,0,7,0.023,4,0.346
8268,"Kuolema Tekee Taiteilijan","Nightwish","Once",,,"Kitee Finland",238.54975,-12.967,"nan",139.482,2004,2,0.119,5,0.359
8269,"The Cool (Amended Album Version)","Lupe Fiasco","Lupe Fiasco's Food & Liquor",41.88415,-87.63241,"Chicago IL",226.66404,-5.303,0.8786199597,188.018,0,5,0.546,7,1
8270,"Long Way From Home","The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan","The Essential Stevie Ray Vaughan And Double Trouble",,,,196.57098,-7.827,0.6282967961,114.088,1990,1,0,4,0
8271,"Chanson D'Amour","Jean-Jacques Goldman;Edith Lefel;Malavoi","Le Meilleur de Edith Lefel",48.85692,2.34121,"Paris France",238.44526,-8.931,0,68.242,0,2,0.707,4,0
8272,"My Love","Irish Tenors","Sacred",,,,269.47873,-15.391,0.2492794774,69.487,0,7,0.577,4,0.605
8273,"Roses","Silverchair","Freak Show",,,"Newcastle",209.00526,-5.945,0.6043266212,153.785,1997,7,0.058,3,0.531
8274,"Le Droit Des Pères (Live Electrique)","Cali","Le Bruit De Ma Vie",42.54843,2.38596,"Vernet les Bains",299.49342,-7.405,0,89.709,0,9,0.137,7,0.256
8275,"Ballroom Floor","Dennis Brown","Ragga With Maximum Respect",18.01571,-76.79731,"Kingston Jamaica",218.46159,-8.588,"nan",88.384,0,7,0.375,4,0.839
8276,"Ole Con Ole","Peret","Peret Y Su Rumba",,,,170.91873,-10.903,"nan",144.072,0,1,0.026,3,0.244
8277,"Music In Dreamland","Be Bop Deluxe","Air Age Anthology",52.88356,-1.97406,"England",285.1522,-11.969,"nan",126.729,1975,1,0.619,4,0
8278,"Mom","Josh Mullins","I Wouldn't Buy This Either",,,,162.01098,-13.675,"nan",81.827,0,8,0,1,0.715
8279,"Goodnight Irene","Kingston Trio","The M.T.A.",37.44466,-122.16079,"Palo Alto CA",165.48526,-13.196,"nan",142.763,0,9,0,1,0
8280,"Touch Your Button Carnival Jam","Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik","CARNIVAL VOL. II Memoirs of an Immigrant",,,"Croix-des-Bouquets  Haiti",809.58649,-3.894,"nan",129.703,0,7,0.112,7,1
8281,"Nocturne For Piano No. 5 In B Flat Major_ Op. 37","David Jalbert","Faure: Complete Nocturnes - David Jalbert",,,"Mascouche Qc",508.02893,-25.698,"nan",90.19,0,3,0.118,1,0.337
8282,"True Love","Tyrone Taylor","Reggae Max",,,,290.16771,-7.06,0.2273298748,174.33,0,0,0.439,1,0
8283,"Christmas Won't be the Same Without Johnny","Dr. Elmo","Dr. Elmo's Twisted Christmas",37.77916,-122.42005,"California - SF",152.37179,-16.709,0,98.508,0,0,0.906,1,0
8284,"Introitus: Requiem: Dies Irae","Kuijken Kwartet","Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal",,,,125.93587,-20.868,0.2998774883,135.759,0,9,0.442,1,0
8285,"Kick_ Push II (Album Version)","Lupe Fiasco","Lupe Fiasco's Food & Liquor",41.88415,-87.63241,"Chicago IL",251.68934,-4.237,"nan",85.015,0,2,0,4,1
8286,"You're My First Lady","T.G. Sheppard","The Very Best Of",35.82213,-88.91599,"Humboldt TN",210.75546,-18.261,"nan",157.968,1992,7,0.643,4,0.701
8287,"Automatic","Less Than Jake","Losing Streak",,,"Gainesville FL",125.28281,-4.285,0.6407992049,133.05,1996,2,0.635,1,0
8288,"Bestio Tergum Degero Pt. 3","Pelt","Skullfuck (Bestio Tergum Degero)",18.01571,-76.79731,"Kingston",116.58404,-14.223,0,87.46,0,6,0.097,7,0.589
8289,"Hold On","The Jason Bonham Band","MAD HATTER",40.71455,-74.00712,"NY - New York City",260.51873,-8.013,0,142.26,1992,0,0.609,4,0.559
8290,"We Got What You Want","Busta Rhymes","Genesis",,,"East Flatbush Brooklyn NY",231.49669,-5.349,"nan",176.83,2001,8,0,3,1
8291,"Ma Préférence (Live)","Julien Clerc","Olympia 94",46.71067,1.71819,"FR",266.29179,-12.623,"nan",97.007,1994,8,0.125,4,0.352
8292,"I Don't Wanna be a War Hero","Anti-Flag","Live at the Fireside Bowl",,,"Pittsburgh PA",99.00363,-6.459,0.4196742788,106.065,2003,1,0.231,1,0
8293,"Snapshot Samurai","Her Majesty's Finest","Warning Bell",,,,147.98322,-4.762,"nan",139.878,0,2,0.626,4,0
8294,"Nada De Ti","Eddie Palmieri","Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976",,,,392.85506,-11.876,"nan",127.749,1973,5,0.407,4,0
8295,"Did Ya Say That","GZA/The Genius","Legend Of The Liquid Sword",,,,237.34812,-5.928,0.5580370468,104.013,2002,5,0.371,5,0.938
8296,"Aunque Mañana No Estes","Juan Carlos Baglietto","Tiempos Dificiles",,,,182.41261,-15.716,0,99.352,1982,2,0,3,0.636
8297,"Ja Soc Aqui","Gato Perez","El Ultimo Y El Primero",,,,274.85995,-11.961,"nan",178.471,0,7,0,1,0
8298,"After One Quarter Of A Revolution","Every Time I Die","New Junk Aesthetic",42.88544,-78.87846,"Buffalo New York",124.13342,-3.988,0.6569172267,114.638,2009,7,0.099,1,0.341
8299,"Hello","LL Cool J / Amil","G.O.A.T",40.72023,-73.24922,"Bayshore Long Island NY",232.14975,-3.952,0.345802234,184.15,2000,10,0.47,4,0.987
8300,"Christina The Astonishing (2010 Digital Remaster)","Nick Cave & The Bad Seeds","Henry's Dream (2010 Digital Remaster)",-36.35484,146.32611,"Wangaratta Victoria Australia",290.95138,-15.456,0.3829350901,109.857,0,3,0.787,4,0.563
8301,"Puzzle of Hearts","Sergio Mendes","Sergio Mendes:  The Swinger from Rio",,,"Niteroi Brazil",322.11546,-13.935,0.2150803185,103.177,2006,4,0.175,3,1
8302,"Streets On Fire","Vivian","Vivianism",,,"Shreveport LA",229.61587,-6.859,0,101.139,0,9,0.003,4,0.794
8303,"Everything Good (Everything Good Version)","Gaither Vocal Band","Everything Good",,,,200.14975,-5.564,"nan",122.015,0,9,1,4,0.835
8304,"Vodne stocne","Krystof","Zi(v)je",,,"Havířov Česká republika",252.57751,-7.546,"nan",156.107,0,2,0.494,4,0.365
8305,"Sweetest Goodbye","Maroon 5","Songs About Jane",,,"Los Angeles CA",270.70649,-6.247,"nan",164.049,2002,6,0,4,0.662
8306,"Cool People Make Me Tired","Williamson","The Trashcan Electric E.P.",,,,223.81669,-10.38,0.3712083943,140.003,2005,11,0.908,4,0
8307,"Paragon Rag  (LP Version)","Joshua Rifkin","Scott Joplin Piano Rags",40.71455,-74.00712,"New York NY",229.53751,-25.342,"nan",158.569,1994,7,0.74,1,0
8308,"Great Is Thy Faithfulness","Kathy Troccoli","Draw Me Close",36.16778,-86.77836,"NASHVILLE Tennessee",186.69669,-17.424,0.2538347361,90.854,0,0,0.703,3,0.559
8309,"Flame On","Big Daddy Kane","Urban Car Tunes 2 (Megamix)",40.65507,-73.94888,"Brooklyn",190.82404,-9.248,"nan",98.011,2001,11,0.429,4,1
8310,"C'est Toujours la Même Histoire","Martha Wainwright","Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record",40.71455,-74.00712,"NY - New York City",287.08526,-11.574,0.5971167029,82.124,2009,10,0.513,7,0.74
8311,"Velvet","Fergie","The Dutchess",33.99363,-117.97092,"Hacienda Heights CA",293.19791,-6.229,0.6538998456,150.003,0,11,0.238,4,0.463
8312,"Alchemy Index Vol 1  Water 1 of 6","Thrice","The Alchemy Index: Vols 1 & 2 Fire & Water",,,"Orange CA",224.28689,-11.607,0.8553966592,125.604,0,0,0.402,4,1
8313,"Joaquin Torres Jr.","Los Originales De San Juan","Perro Malagradecido",,,,250.48771,-7.658,0,103.02,0,5,0.572,1,0.025
8314,"Let Me Out","Maximilian Hecker","Infinite Love Songs",,,,295.60118,-12.397,0.4673656313,65.941,2001,2,0.876,4,0
8315,"Eagle Eye","Bottom Of The Hudson","The Omaha Record",38.03213,-78.47753,"Charlottesville VA",279.90159,-6.054,0.2150803185,74.481,2003,4,0.214,1,0
8316,"Ricerca nell' isola","Piero Umiliani","La ragazza dalla pelle di luna (Outtakes)",,,"Firenze Italy",150.17751,-22.083,0.2120454055,88.49,0,9,0,4,0.568
8317,"Si Lu","Candy Lo","Upclose Candy Lo",,,,225.77587,-12.382,"nan",111.28,0,3,0.681,3,1
8318,"Completeness","Minnie Riperton","Les Fleurs & Other Favorites (Digitally Remastered)",,,,212.13995,-11.799,"nan",109.474,1970,10,0.417,4,0.794
8319,"Right here Waiting","Lightforce","Right here Waiting",-24.9162,133.39311,"AUSTRALIA",397.26975,-11.018,"nan",140.026,0,0,0.469,4,0.416
8320,"Go Baby (feat GemStones) (Explicit Album Version)","Lupe Fiasco feat. GemStones","Lupe Fiasco's The Cool",41.88415,-87.63241,"Chicago IL",216.60689,-5.721,0.6484631447,200.114,0,5,0.466,3,1
8321,"Angry Young Men (LP Version)","Randy Stonehill","Love Beyond Reason",,,"California - LA",215.2224,-13.538,0,137.113,0,0,0.255,5,0.582
8322,"Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental)","Handsome Boy Modeling School","White People",,,,384.70485,-10.498,0.5024496241,118.241,2004,11,0.474,4,0.31
8323,"Peanuts (The Peanut Vendor)","Fania All Stars","Fania All-Stars - Rhythm Machine",,,,294.55628,-9.183,0.4392024893,93.373,0,6,0.479,4,0.331
8324,"Ça c'est Paris","Jacques Ferchit","Paris-accordeon",,,,157.09995,-8.511,0,125.163,0,4,0.279,4,0.729
8325,"Dasotmori Live","Megadrums","Coreana",,,,136.30649,-26.514,0,122.148,0,0,0.536,5,1
8326,"Anytime You Need A Friend","Mariah Carey","The Remixes",40.71455,-74.00712,"New York New York",652.40771,-7.863,"nan",121.884,1993,2,0.508,4,1
8327,"Perk trip - sleeping in ""tubes","Jeanne Robertson","Flat Out Funny - at the Paramount",,,,486.42567,-12.33,"nan",58.47,0,7,0.342,4,0.633
8328,"Baby Boy [feat. Beyonce]","Sean Paul","Dutty Rock",,,"Jamaica",245.34159,-7.663,0.5690490347,91.099,0,1,0.008,4,1
8329,"Broderskapets ring","Dimmu Borgir","Stormblåst 2005",,,"Oslo Norway",331.04934,-4.747,0.6491195441,90.438,1996,10,0.035,3,0.72
8330,"Cuento De La Buena Pipa","Las Niñas","Ojú",43.58828,-79.64372,"Mississauga",217.62567,-7.008,0.3759843015,115.584,2003,8,0.038,4,0.152
8331,"God Is The Answer (Footprints In The Sand Album Version)","Cristy Lane","Footprints In The Sand",40.69214,-89.58776,"Peoria IL",99.10812,-10.644,"nan",108.895,0,5,0.907,4,0
8332,"The Wickedness","Paul Glazby","The Thrasher / The Wickedness",,,,517.56363,-7.956,"nan",147,0,11,1,4,0.118
8333,"Mopao","Africando All Stars","Mandali",,,,274.25914,-8.04,0.3867901771,167.677,2003,0,0.931,4,0.577
8334,"Take Five - Live","Hound Dog Taylor and The Houserockers","Live In Boston",,,,173.89669,-11.954,"nan",176.121,0,11,0.652,4,1
8335,"Gun Shot","Akon","Riddim Driven: Fiesta",,,"St. Louis MO",175.20281,-10.796,"nan",125.228,0,0,0.432,5,1
8336,"Watchie Watchie","George Nooks","This One's For You",,,,211.66975,-9.118,"nan",168.121,0,11,0.471,4,0.896
8337,"Sam und Bo_ N.E.O.","Samy Deluxe","So Deluxe So Glorious",,,,247.01342,-6.08,0.430160637,114.072,2005,11,0.05,5,0.583
8338,"Kindhearted Woman Blues","Robert Lockwood_ Jr.","I Got To Find Me A Woman",34.56039,-90.91387,"Marvell AR",162.45506,-13.158,0,99.701,1998,2,0.491,1,0.089
8339,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")","Mudhoney","Tomorrow Hit Today",47.60356,-122.32944,"Seattle WA",519.13098,-6.591,0.5147533243,131.642,1998,0,0.434,3,0.687
8340,"Dying To Stay","Alias","The Other Side Of The Looking Glass",32.67828,-83.22295,"Georgia",310.72608,-6.192,0.4541929882,111.67,0,1,0.835,3,1
8341,"Watch This Sounds","Jimmy Riley","Love Canticle",,,,239.90812,-6.295,"nan",143.854,0,4,0,4,0.958
8342,"Min Aporis","Antonis Remos","Best Of",,,,253.23057,-8.145,"nan",127.814,0,11,0.109,4,0.323
8343,"Poema","André Verchuren","Musette A Tout Va",49.34463,2.40955,"Neuilly-sous-Clermont (Oise)",167.02649,-15.167,"nan",117.665,0,2,0.673,1,0
8344,"Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig)","Seamus Egan","Traditional Music Of Ireland",,,,275.27791,-12.686,"nan",91.691,0,2,0.614,4,0
8345,"J'Suis Dans La Dêche","Patrick Bruel","Entre Deux (À L'Olympia)",,,,258.5073,-16.176,"nan",48.385,0,7,0.472,4,0
8346,"Quítate La Ropa","Los Delinqüentes","Bienvenidos A La Época Iconoclasta",36.69094,-6.13487,"Jerez De La Frontera (Cádiz)",192.1824,-3.853,0.4809342128,146.64,2009,9,0.51,4,0.923
8347,"Mozart In Samba Motion","Laurindo Almeida","Latin+Jazz=",-23.56287,-46.65466,"Sao Paulo Brazil",234.16118,-20.767,0,182.393,0,10,0.396,4,0
8348,"Teeny Weeny String Bikini","Gunther & the Sunshine Girls","Pleasure Man",,,,240.40444,-3.33,0.6822308711,131.991,2004,0,0.813,4,0
8349,"Resurrection","Eddie Turner","Rise",,,,146.1024,-5.804,0,89.984,2005,2,0.074,4,0.611
8350,"Sarambeque","Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima","The Washington Guitar Quintet",,,"Chuckatuck VA",152.34567,-15.872,"nan",182.672,0,2,0.532,4,0.287
8351,"Perfect Peace","Twila Paris","Ultimate Collection: Lullabies",,,,202.70975,-11.051,"nan",101.998,2001,3,0.692,3,0.416
8352,"Ten Days (Album Version)","Missy Higgins","The Sound Of White - U.S. Version",-37.81753,144.96715,"Melbourne Australia",225.14893,-7.041,0.345802234,92.761,0,5,0.295,4,0.197
8353,"The Blinding Sun","Gustavo Santaolalla","Babel - Music From And Inspired By The Motion Picture",-34.60852,-58.37354,"Buenos Aires Argentina",117.18485,-13.505,0.6392484892,90.463,2006,2,0.267,3,1
8354,"Half Ain't Been Told","Otis Spann","Walking The Blues",32.29869,-90.18049,"Jackson MS",283.29751,-15.029,"nan",113.838,1989,9,0.658,3,0.891
8355,"Do You Ever Think Of Me","Russ Morgan","Russ Morgan At Catalina (Digitally Remastered)",41.41013,-75.66079,"Scranton PA",149.002,-11.658,"nan",84.818,0,5,0.642,4,0.226
8356,"Einmal reich","UKW","Ultrakurzwelle",,,,249.57342,-7.066,0,162.006,0,0,0.475,4,0.454
8357,"Rang De Basanti","Daler Mehndi;Chitra","Rang De Basanti",,,,363.80689,-7.403,0.3636860434,105.026,0,7,0.417,4,0.692
8358,"Machuca","Cabas","Contacto",,,,284.31628,-6.359,0.3759843015,106.361,0,4,0.653,3,1
8359,"Tras La Reja","Orquesta Sublime","Sabroso Como El Guarapo (Digitally Remastered)",21.51102,-77.80679,"Cuba",184.00608,-4.395,"nan",118.656,0,9,0.023,1,0.506
8360,"Winter In Finland","Moss","The Long Way Back",,,,206.57587,-7.736,0.5040343408,119.947,2006,4,0.76,4,0.781
8361,"Azul Contente","Luciana Souza","An Answer To Your Silence",,,,259.23873,-24.424,"nan",161.191,1998,7,0.49,1,0
8362,"Work Hard","Luciano","Country Living Riddim",18.11526,-77.27348,"Jamaica",215.53587,-6.32,"nan",75.017,0,6,0.458,4,0.904
8363,"Won't Be Long","Rakim feat. Tracey Horton","The Seventh Seal",,,"Long Island NY",291.97016,-6.342,0.53922151,168,2009,10,0.019,4,0.132
8364,"Wagoner's Lad","John Sebastian","Song Of The Hills: Appalachian Classics",53.79449,-1.54658,"Leeds",225.14893,-13.247,0.5033812362,158.429,0,7,0.798,3,0.227
8365,"Baby Momma (Chopped & Screwed Version)","Lil Boosie & Webbie","Gangsta Musik",,,,354.16771,-10.069,"nan",130.103,0,1,0.47,4,0.931
8366,"Butterflies","Poptart Monkeys","Happily Never After",40.99471,-77.60454,"Harrisburg PA",212.32281,-6.005,"nan",119.991,0,1,0.734,4,1
8367,"5 Foot 1","Iggy Pop","Heroin Hates You",,,"Muskegon MI",300.77342,-11.44,"nan",87.679,1990,2,0.714,4,0.877
8368,"Fang Bu Sheng Fang","Eason Chan","Get A Life",,,,275.59138,-12.034,"nan",72.882,0,0,0.457,4,0.283
8369,"The Key","Melissa Auf der Maur","Out Of Our Minds",,,,232.6722,-6.413,0.2490372692,121.983,2010,4,0.026,4,1
